sinistre_id,client_id,date_ouverture,type_sinistre,statut_dossier,montant_estime,date_derniere_action
202300854,3590,2023-04-30,habitation,clos,7959.83,2024-03-01
202000855,3133,2020-11-30,habitation,clos,14278.36,2024-01-04
201500856,236,2015-07-29,habitation,clos,8661.92,2021-08-09
202100857,2459,2021-07-12,habitation,clos,3996.59,2021-08-21
202200858,2197,2022-09-18,auto,clos,10689.33,2025-11-30
202400859,4383,2024-03-11,auto,clos,13802.57,2025-10-28
201600860,1268,2016-09-30,habitation,clos,5483.37,2025-05-11
202400861,4830,2024-11-13,auto,clos,4391.98,2025-12-30
202200862,4575,2022-09-21,habitation,clos,615.37,2025-03-15
201500863,641,2015-09-20,auto,clos,12747.44,2021-11-26
202600864,2760,2026-04-09,auto,en cours,331.3,2026-04-20
202100865,1671,2021-07-16,habitation,clos,10049.16,2025-11-03
202600866,1511,2026-04-08,habitation,en cours,10543.4,2026-04-15
202200867,1221,2022-02-28,habitation,clos,7066.72,2024-09-02
202500868,1249,2025-12-21,auto,en cours,13556.88,2026-01-27
202200869,662,2022-06-15,habitation,clos,275.28,2026-01-01
202300870,486,2023-07-15,habitation,clos,3828.63,2023-12-26
202500871,633,2025-11-25,auto,en cours,13072.66,2026-02-22
202400872,3808,2024-12-21,habitation,clos,12489.67,2025-12-02
202200873,4847,2022-09-07,auto,clos,13076.27,2025-05-13
202600874,3183,2026-03-13,habitation,ouvert,2811.13,2026-03-18
202400875,3953,2024-09-26,habitation,clos,11070.01,2024-12-02
201900876,2365,2019-11-06,auto,clos,10668.7,2025-06-07
202400877,660,2024-06-29,habitation,clos,3034.76,2024-12-01
202300878,4538,2023-03-17,habitation,clos,13114.04,2023-05-01
202000879,664,2020-05-26,auto,clos,10317.39,2023-03-26
202500880,882,2025-04-16,habitation,clos,369.29,2025-12-20
202300881,318,2023-12-10,habitation,clos,13535.69,2025-02-04
202500882,3379,2025-02-03,habitation,clos,12136.36,2025-05-28
202600883,3811,2026-02-11,auto,ouvert,13631.14,2026-02-19
202500884,2426,2025-12-20,habitation,en cours,2122.21,2026-04-04
202600885,3247,2026-02-28,auto,en cours,8668.11,2026-04-20
201800886,526,2018-10-05,auto,clos,12796.04,2025-09-11
202600887,1192,2026-04-20,habitation,en cours,7150.48,2026-04-20
202300888,2883,2023-02-07,habitation,clos,8941.64,2025-10-07
201900889,2649,2019-05-12,habitation,clos,5772.63,2021-10-03
201600890,3425,2016-04-04,habitation,clos,14085.56,2018-12-12
202500891,2070,2025-03-11,habitation,clos,7416.41,2025-08-13
201500892,228,2015-03-15,auto,clos,4299.29,2018-06-17
202400893,3356,2024-01-27,auto,clos,12170.11,2024-03-02
202400894,2163,2024-10-09,habitation,clos,14257.33,2026-04-07
201400895,3481,2014-08-22,habitation,clos,11504.66,2018-12-22
202400896,610,2024-09-25,auto,clos,2149.22,2025-04-11
202000897,2132,2020-07-11,habitation,clos,6442.54,2022-07-04
202300898,3161,2023-02-04,auto,clos,2196.82,2025-05-27
202000899,4996,2020-01-07,auto,clos,3379.59,2026-04-18
202300900,549,2023-01-30,habitation,clos,3201.59,2025-03-06
202400901,4489,2024-12-22,auto,clos,14419.63,2026-04-12
201800902,4563,2018-11-05,habitation,clos,2785.72,2023-11-11
202000903,1337,2020-09-21,auto,clos,10515.13,2020-12-18
202600904,1939,2026-02-03,habitation,en cours,3042.55,2026-04-03
201600905,2467,2016-10-18,auto,clos,11054.32,2021-04-10
202500906,2511,2025-06-18,habitation,en cours,12026.4,2025-11-28
202600907,4759,2026-02-15,auto,ouvert,2202.86,2026-03-27
202300908,4800,2023-02-06,auto,clos,8269.2,2024-05-30
202400909,1677,2024-09-18,auto,clos,10392.3,2025-01-13
202500910,3896,2025-09-20,habitation,ouvert,12575.09,2026-03-20
202500911,2484,2025-07-29,habitation,ouvert,6614.48,2025-10-20
202200912,4768,2022-03-29,habitation,clos,5009.4,2024-08-25
202200913,3340,2022-02-03,auto,clos,14113.29,2024-11-16
202500914,2261,2025-10-17,habitation,en cours,6881.74,2025-11-20
202400915,3584,2024-09-16,auto,clos,2984.33,2024-10-17
202500916,2081,2025-09-27,habitation,en cours,6975.26,2025-09-28
201900917,3836,2019-12-25,habitation,clos,2795.0,2025-11-24
202100918,4172,2021-02-19,auto,clos,5540.35,2024-10-31
202500919,3584,2025-09-13,auto,en cours,1890.13,2025-10-27
202500920,33,2025-05-17,auto,en cours,8077.7,2026-01-06
202600921,4757,2026-04-11,auto,en cours,4825.4,2026-04-18
202300922,2099,2023-06-24,habitation,clos,3113.2,2023-12-03
202400923,3502,2024-06-02,auto,clos,8838.11,2025-08-29
202500924,3629,2025-06-28,auto,en cours,12189.5,2025-11-11
202400925,2887,2024-06-20,auto,clos,6678.27,2024-10-20
202400926,3866,2024-12-05,auto,clos,222.14,2025-09-02
202500927,1745,2025-09-26,habitation,en cours,8582.96,2026-01-28
201800928,3960,2018-02-13,auto,clos,3799.21,2023-10-03
202600929,2652,2026-01-07,habitation,en cours,12519.62,2026-04-13
202600930,3940,2026-03-28,habitation,en cours,11298.46,2026-04-18
202300931,493,2023-04-29,auto,clos,11238.12,2025-07-22
202600932,4052,2026-03-09,auto,ouvert,5830.52,2026-03-21
201500933,2870,2015-06-27,habitation,clos,14241.68,2024-10-26
202500934,2933,2025-03-20,auto,clos,13319.48,2025-08-08
201600935,437,2016-07-21,habitation,clos,12306.43,2023-09-12
201500936,2835,2015-04-19,auto,clos,3978.94,2021-10-20
201800937,4411,2018-10-28,auto,clos,4479.31,2023-06-18
202500938,4354,2025-09-08,habitation,en cours,11202.93,2026-03-09
202600939,4039,2026-02-14,auto,en cours,6124.5,2026-04-01
201700940,4821,2017-09-23,habitation,clos,9122.31,2026-01-02
202400941,3267,2024-06-08,auto,clos,635.68,2024-07-27
202300942,3755,2023-08-01,auto,clos,8189.81,2025-12-27
201300943,4090,2013-09-02,auto,clos,1350.83,2020-03-28
202600944,2346,2026-03-25,habitation,ouvert,4747.21,2026-04-09
202000945,4585,2020-10-31,habitation,clos,9205.61,2023-10-14
202500946,4446,2025-11-19,habitation,en cours,2037.88,2025-12-14
202100947,849,2021-06-16,auto,clos,3947.11,2023-07-09
202600948,3709,2026-03-16,habitation,en cours,1481.24,2026-04-01
201300949,1421,2013-09-10,habitation,clos,7352.49,2023-02-06
202600950,735,2026-03-09,auto,en cours,2331.02,2026-03-23
202600951,1353,2026-01-04,auto,en cours,413.51,2026-03-15
202300952,3169,2023-03-25,habitation,clos,3814.71,2023-07-18
202100953,2989,2021-11-15,habitation,clos,13749.75,2022-04-05
201600954,2188,2016-08-06,habitation,clos,1447.59,2025-06-08
202300955,76,2023-03-23,auto,clos,6862.85,2025-03-10
202500956,4994,2025-05-07,auto,en cours,10546.19,2025-05-25
202100957,2604,2021-02-06,habitation,clos,200.86,2024-07-30
202300958,4588,2023-09-02,habitation,clos,6770.8,2024-10-31
202500959,3798,2025-02-04,habitation,clos,906.71,2026-02-10
202400960,1582,2024-01-07,auto,clos,2958.86,2024-03-24
202500961,4905,2025-02-02,auto,clos,12389.24,2026-01-24
201900962,1531,2019-03-19,auto,clos,8229.53,2026-03-14
202400963,3970,2024-07-13,auto,clos,4846.55,2025-10-27
202300964,2559,2023-02-03,habitation,clos,13742.64,2025-10-31
201600965,1574,2016-10-20,habitation,clos,10032.99,2018-05-04
201700966,3587,2017-10-09,habitation,clos,11086.04,2021-10-26
202500967,3716,2025-12-08,habitation,en cours,6985.35,2026-01-07
202400968,3912,2024-09-08,auto,clos,1223.36,2025-06-15
201600969,422,2016-10-28,habitation,clos,14858.89,2020-04-07
202500970,4794,2025-08-28,habitation,en cours,2701.77,2025-12-29
202500971,2807,2025-10-26,auto,en cours,10489.27,2025-11-06
202500972,3260,2025-03-24,habitation,clos,9960.53,2026-01-23
202400973,4901,2024-05-24,habitation,clos,9557.88,2025-04-17
202600974,2627,2026-04-19,auto,en cours,3440.63,2026-04-20
202000975,573,2020-06-08,auto,clos,7505.24,2026-03-13
202600976,3741,2026-04-17,auto,en cours,8542.55,2026-04-17
202400977,729,2024-05-31,auto,clos,7735.65,2025-05-27
202200978,4186,2022-10-31,auto,clos,6803.98,2026-01-21
202400979,3547,2024-01-14,auto,clos,13830.86,2024-03-12
202600980,3614,2026-03-28,auto,ouvert,9453.56,2026-03-30
201400981,4555,2014-04-12,auto,clos,2030.85,2018-08-21
202300982,3966,2023-07-06,auto,clos,4948.52,2024-03-12
202100983,3413,2021-04-02,habitation,clos,813.29,2025-05-25
202500984,3127,2025-02-17,auto,clos,5779.18,2025-07-19
202500985,2482,2025-03-13,auto,clos,4370.56,2025-08-01
201700986,1716,2017-09-12,habitation,clos,11964.13,2022-05-30
202400987,1693,2024-12-25,auto,clos,6128.56,2025-10-29
202200988,4495,2022-12-08,habitation,clos,733.37,2023-12-12
202500989,4028,2025-09-30,auto,en cours,8976.04,2026-02-16
202400990,1982,2024-11-13,habitation,clos,7722.57,2025-01-09
202400991,497,2024-02-27,habitation,clos,1909.63,2025-08-23
202500992,2471,2025-07-10,auto,en cours,9680.73,2025-11-21
202400993,2764,2024-11-19,auto,clos,14989.26,2025-07-07
202400994,220,2024-10-29,habitation,clos,8593.75,2025-02-04
202100995,1092,2021-04-19,auto,clos,11801.52,2022-07-01
201700996,3266,2017-01-26,auto,clos,11972.25,2025-12-24
202100997,496,2021-06-06,habitation,clos,10704.03,2026-04-02
202500998,1117,2025-11-30,habitation,en cours,12116.37,2026-04-11
202400999,1858,2024-12-18,habitation,clos,1808.59,2025-10-24
202501000,2799,2025-04-27,auto,en cours,9147.47,2025-08-06
202201001,1234,2022-04-08,habitation,clos,10051.98,2025-12-20
202601002,3492,2026-03-11,auto,ouvert,12505.19,2026-04-06
202301003,714,2023-01-15,auto,clos,215.46,2025-05-11
201301004,417,2013-10-01,habitation,clos,7752.09,2023-04-11
202501005,101,2025-11-25,auto,ouvert,10500.77,2025-12-28
202201006,1685,2022-01-05,habitation,clos,11459.27,2024-07-10
201901007,1152,2019-08-03,habitation,clos,9694.72,2025-11-26
202601008,2125,2026-01-02,auto,ouvert,4494.29,2026-01-30
202401009,1483,2024-11-29,habitation,clos,14967.19,2025-09-23
202401010,2884,2024-12-19,auto,clos,7826.37,2025-08-26
202301011,3836,2023-05-02,auto,clos,10779.49,2025-07-06
202201012,1442,2022-06-30,auto,clos,7725.41,2024-02-15
202201013,1897,2022-06-28,auto,clos,10154.81,2025-09-26
202101014,2489,2021-03-02,auto,clos,9443.02,2021-11-15
202501015,4456,2025-11-02,auto,en cours,14104.61,2026-01-06
201401016,4730,2014-03-23,habitation,clos,9483.77,2025-07-25
202401017,3554,2024-05-17,auto,clos,9992.11,2024-11-02
202501018,108,2025-10-20,auto,en cours,7215.07,2025-11-15
202401019,23,2024-04-18,auto,clos,10660.27,2024-07-26
202501020,1101,2025-06-29,auto,ouvert,14926.38,2025-07-04
202601021,1972,2026-01-17,habitation,en cours,7166.14,2026-02-10
201201022,2919,2012-12-09,habitation,clos,394.48,2015-07-15
202501023,3132,2025-12-24,auto,en cours,12436.81,2026-03-07
202501024,210,2025-12-14,habitation,en cours,8076.66,2026-01-05
201601025,2137,2016-10-26,auto,clos,9150.06,2022-01-03
202201026,62,2022-01-11,auto,clos,264.32,2022-08-26
202501027,3465,2025-07-09,habitation,ouvert,7558.0,2026-03-25
202501028,303,2025-02-10,habitation,clos,2691.82,2026-02-28
202401029,2594,2024-01-10,habitation,clos,11286.28,2025-08-14
202401030,1596,2024-05-27,habitation,clos,10645.32,2024-06-08
202601031,3368,2026-01-19,habitation,ouvert,2417.27,2026-04-07
201801032,361,2018-07-04,auto,clos,6313.54,2023-04-29
202501033,721,2025-12-05,auto,ouvert,1663.37,2026-03-27
202501034,3761,2025-10-16,habitation,en cours,12839.24,2026-02-09
202301035,3164,2023-03-03,habitation,clos,1190.3,2025-12-13
202201036,3616,2022-05-30,habitation,clos,12481.62,2024-06-02
202501037,4376,2025-07-16,auto,en cours,12057.24,2025-11-01
202401038,2574,2024-11-24,habitation,clos,10129.71,2026-01-06
202201039,3944,2022-10-29,auto,clos,1836.88,2026-04-02
201501040,1190,2015-02-08,habitation,clos,8428.51,2025-06-16
202601041,3884,2026-04-04,auto,en cours,3708.49,2026-04-06
201801042,2569,2018-03-22,auto,clos,7214.9,2022-09-17
201801043,3865,2018-06-20,auto,clos,2256.99,2021-07-06
201801044,4668,2018-11-30,auto,clos,12434.71,2022-07-05
201901045,4837,2019-03-17,habitation,clos,12105.05,2023-12-14
202201046,4788,2022-11-19,auto,clos,14402.89,2023-01-09
202601047,4548,2026-01-29,habitation,en cours,1371.8,2026-03-25
202501048,4792,2025-12-01,auto,en cours,11374.03,2026-03-07
202601049,365,2026-03-09,habitation,en cours,4078.89,2026-03-15
202401050,4865,2024-07-18,habitation,clos,4493.42,2024-08-27
202501051,370,2025-10-16,auto,ouvert,8960.03,2026-01-16
202401052,1348,2024-05-22,habitation,clos,9659.9,2024-12-09
202401053,67,2024-01-06,habitation,clos,7232.26,2026-03-22
201901054,793,2019-01-07,auto,clos,5914.13,2021-01-20
201801055,3156,2018-08-26,auto,clos,14778.29,2025-08-05
202601056,2663,2026-01-30,auto,ouvert,9362.26,2026-03-17
202101057,3087,2021-06-14,habitation,clos,1585.8,2025-12-14
202601058,4474,2026-04-19,habitation,en cours,1431.2,2026-04-20
202501059,2971,2025-06-04,auto,en cours,14578.92,2026-03-04
202201060,975,2022-04-05,habitation,clos,205.44,2024-04-08
201801061,1020,2018-05-19,habitation,clos,2910.7,2024-03-11
202301062,1447,2023-01-29,habitation,clos,3730.12,2024-07-15
202501063,3399,2025-09-11,habitation,en cours,9866.35,2026-03-26
202301064,4520,2023-02-18,habitation,clos,1414.17,2024-09-29
202101065,16,2021-07-07,habitation,clos,6693.2,2025-06-06
202101066,3333,2021-08-21,habitation,clos,7397.09,2022-02-10
202301067,2319,2023-08-12,habitation,clos,8217.97,2024-05-07
202401068,966,2024-01-19,auto,clos,11015.64,2025-01-21
201801069,2159,2018-04-04,habitation,clos,13834.43,2018-12-20
201901070,4432,2019-01-07,auto,clos,7940.69,2025-11-10
202301071,2052,2023-06-01,auto,clos,10977.73,2023-11-28
202601072,865,2026-02-05,habitation,ouvert,13101.93,2026-04-02
201901073,704,2019-10-10,habitation,clos,9978.14,2020-10-18
202401074,1119,2024-07-01,auto,clos,10773.02,2026-01-23
202501075,4997,2025-08-24,habitation,en cours,5898.76,2025-12-06
202401076,4506,2024-06-13,habitation,clos,2098.86,2026-03-24
202501077,4871,2025-12-12,habitation,en cours,471.86,2026-02-28
201901078,3541,2019-09-28,auto,clos,2822.39,2024-01-28
202601079,1753,2026-04-13,auto,en cours,492.58,2026-04-14
202201080,2270,2022-10-30,habitation,clos,5528.74,2024-11-19
202501081,4203,2025-07-14,auto,en cours,11667.74,2025-09-02
202201082,3051,2022-10-28,auto,clos,3175.22,2023-02-28
201601083,918,2016-02-02,habitation,clos,12842.04,2020-03-02
202401084,4139,2024-12-10,habitation,clos,8341.69,2025-11-17
202301085,3297,2023-12-14,auto,clos,7914.47,2024-02-02
202001086,2129,2020-03-10,habitation,clos,12574.69,2022-04-17
202101087,662,2021-04-13,habitation,clos,8476.1,2025-06-02
202501088,3792,2025-09-24,auto,en cours,3876.17,2025-12-06
202301089,1433,2023-11-05,auto,clos,8867.68,2025-07-27
202401090,570,2024-06-19,habitation,clos,7421.46,2026-04-12
202301091,2609,2023-09-21,habitation,clos,9956.55,2025-01-11
201501092,590,2015-10-05,habitation,clos,6753.98,2021-04-15
201801093,4256,2018-09-28,habitation,clos,5293.65,2020-04-21
202001094,3077,2020-05-11,habitation,clos,13236.74,2025-05-23
202301095,4502,2023-11-01,auto,clos,2206.2,2025-12-21
202301096,3257,2023-03-05,habitation,clos,11798.19,2025-07-16
202501097,2874,2025-01-26,habitation,clos,9006.12,2026-03-09
202501098,3049,2025-12-20,auto,ouvert,6530.88,2025-12-27
202201099,4813,2022-07-01,habitation,clos,11417.31,2026-03-01
202301100,2121,2023-10-05,habitation,clos,12636.07,2025-12-02
202601101,2788,2026-04-08,auto,en cours,12257.79,2026-04-15
201801102,975,2018-12-20,auto,clos,9631.57,2022-06-13
202601103,1263,2026-01-06,auto,en cours,11912.8,2026-02-22
201701104,4503,2017-03-02,habitation,clos,4013.1,2020-10-27
201701105,2191,2017-12-05,auto,clos,8531.58,2024-07-02
202301106,2945,2023-01-30,auto,clos,2954.83,2023-04-09
201201107,4211,2012-09-16,habitation,clos,5518.81,2015-11-14
201301108,4689,2013-05-31,habitation,clos,12035.17,2020-03-16
202601109,2961,2026-01-04,auto,ouvert,5160.61,2026-03-02
202401110,980,2024-03-25,habitation,clos,10828.48,2024-05-04
202601111,2223,2026-03-01,auto,en cours,11909.78,2026-04-18
202201112,1128,2022-08-22,habitation,clos,3880.64,2025-05-15
202001113,1686,2020-12-06,auto,clos,1161.7,2021-05-04
202101114,815,2021-12-14,auto,clos,5257.74,2024-07-24
202501115,1598,2025-12-25,auto,en cours,7394.31,2026-01-05
202101116,2889,2021-06-06,auto,clos,2874.79,2024-12-13
202401117,4353,2024-03-11,auto,clos,4270.06,2025-11-13
201801118,3303,2018-09-20,habitation,clos,10921.52,2021-05-28
202401119,185,2024-08-31,auto,clos,7463.82,2024-09-28
201601120,969,2016-08-26,auto,clos,14328.79,2021-08-31
202101121,3315,2021-04-12,habitation,clos,12358.53,2025-12-08
202101122,3459,2021-06-23,auto,clos,11455.88,2022-02-24
202601123,959,2026-01-28,auto,en cours,439.94,2026-02-28
202501124,1666,2025-12-19,habitation,en cours,3016.75,2026-04-07
202501125,3170,2025-06-28,habitation,en cours,850.5,2025-10-26
201701126,67,2017-04-28,habitation,clos,2123.66,2019-06-23
202501127,1019,2025-09-26,auto,ouvert,9176.82,2026-03-20
202201128,4444,2022-03-13,auto,clos,12889.83,2024-12-07
202201129,486,2022-05-23,habitation,clos,1902.47,2026-04-17
202001130,3823,2020-01-13,habitation,clos,5889.3,2026-01-14
202401131,1755,2024-06-21,auto,clos,8994.54,2025-06-25
201901132,3685,2019-12-09,auto,clos,14069.42,2023-12-28
202601133,2818,2026-03-04,auto,en cours,7950.2,2026-04-14
202301134,3958,2023-07-03,auto,clos,4359.87,2023-08-15
202401135,4394,2024-05-02,habitation,clos,9965.32,2024-12-29
202001136,1315,2020-08-12,auto,clos,5755.63,2024-05-10
201401137,1942,2014-09-20,habitation,clos,4356.04,2024-09-18
202301138,742,2023-10-04,auto,clos,196.39,2025-04-25
202601139,4887,2026-03-13,auto,en cours,166.62,2026-04-03
202601140,4852,2026-01-25,auto,en cours,761.4,2026-02-08
202201141,271,2022-11-09,auto,clos,8405.77,2025-05-24
202601142,3774,2026-03-19,auto,en cours,12486.28,2026-04-10
202501143,2247,2025-05-12,habitation,en cours,10975.22,2025-08-09
201901144,361,2019-07-15,habitation,clos,6281.99,2022-04-09
202401145,3129,2024-09-07,habitation,clos,5689.04,2025-09-26
202501146,160,2025-03-24,habitation,clos,3170.15,2025-10-18
201601147,1880,2016-12-07,habitation,clos,4737.3,2025-02-05
201401148,4532,2014-03-08,auto,clos,1204.46,2021-05-21
202201149,4767,2022-12-30,habitation,clos,1535.15,2025-02-13
202501150,2165,2025-10-13,auto,ouvert,6687.93,2026-03-27
202501151,1576,2025-06-27,auto,en cours,1301.47,2026-04-12
201701152,1100,2017-12-08,auto,clos,1674.87,2023-12-06
202301153,2498,2023-12-18,auto,clos,4199.12,2024-02-01
201601154,1422,2016-05-24,auto,clos,13306.91,2024-01-16
202201155,687,2022-02-11,habitation,clos,9388.92,2024-03-21
202401156,3276,2024-01-06,auto,clos,14119.81,2024-10-24
202201157,73,2022-10-18,auto,clos,13939.48,2025-12-09
202601158,334,2026-01-27,habitation,en cours,2327.44,2026-03-07
202101159,2395,2021-01-07,auto,clos,6466.26,2022-02-19
202101160,3803,2021-02-03,habitation,clos,8474.85,2025-04-24
202301161,678,2023-11-08,auto,clos,6500.05,2025-03-21
202201162,4581,2022-01-13,habitation,clos,11137.36,2024-12-26
202301163,223,2023-03-07,auto,clos,8571.38,2024-04-27
202401164,4417,2024-05-11,habitation,clos,6906.5,2024-06-29
202501165,3827,2025-05-18,auto,en cours,3417.21,2025-10-27
202501166,3358,2025-12-15,auto,ouvert,721.65,2026-03-15
202501167,3398,2025-09-13,auto,en cours,1315.86,2026-02-09
202601168,3203,2026-04-13,habitation,en cours,13901.42,2026-04-19
201401169,3723,2014-08-12,auto,clos,11161.6,2024-01-04
202401170,4088,2024-09-13,auto,clos,6746.15,2024-10-06
202001171,3451,2020-08-17,habitation,clos,4843.36,2023-08-21
202001172,3660,2020-04-24,auto,clos,12238.99,2024-01-12
202001173,1191,2020-11-16,habitation,clos,1173.26,2022-11-08
202501174,2690,2025-10-01,habitation,en cours,3950.07,2025-12-25
202401175,288,2024-02-06,auto,clos,2580.19,2025-09-23
202401176,3996,2024-07-22,habitation,clos,2714.61,2024-08-17
202501177,759,2025-03-27,habitation,clos,12726.25,2025-06-15
202501178,182,2025-06-20,auto,en cours,11255.5,2025-12-18
202301179,3488,2023-01-17,auto,clos,3740.49,2023-10-18
202501180,28,2025-05-27,auto,en cours,8001.53,2025-10-31
202601181,4663,2026-02-10,auto,en cours,9066.3,2026-03-30
202201182,4175,2022-05-25,auto,clos,650.47,2024-10-20
202601183,959,2026-02-27,auto,en cours,6295.69,2026-04-12
202401184,571,2024-06-14,auto,clos,10490.11,2024-09-01
202401185,3546,2024-10-24,habitation,clos,7393.75,2025-06-20
202201186,607,2022-02-12,auto,clos,1901.02,2024-10-06
202501187,2656,2025-08-25,habitation,en cours,14322.59,2026-01-15
201801188,3538,2018-07-12,auto,clos,3091.85,2025-12-22
202501189,2683,2025-05-14,habitation,ouvert,1350.66,2026-03-08
202101190,1382,2021-08-26,habitation,clos,942.25,2025-05-19
202501191,685,2025-02-07,habitation,clos,9215.77,2025-02-28
201501192,4142,2015-07-25,auto,clos,10387.05,2020-10-18
201501193,451,2015-01-16,habitation,clos,4864.83,2022-08-30
201301194,4873,2013-10-17,habitation,clos,9249.68,2019-06-30
202401195,1878,2024-12-21,auto,clos,8239.56,2025-07-21
202301196,168,2023-04-21,auto,clos,2988.34,2023-11-15
201901197,4445,2019-02-10,habitation,clos,852.04,2020-05-14
202501198,4395,2025-06-09,auto,en cours,11583.89,2025-08-12
202501199,1828,2025-02-09,habitation,clos,12328.63,2025-06-12
202201200,3578,2022-08-19,habitation,clos,13923.95,2026-01-05
202501201,623,2025-02-18,auto,clos,12553.6,2026-02-02
201801202,1862,2018-12-26,habitation,clos,13605.97,2025-12-16
202601203,3708,2026-01-21,auto,en cours,447.6,2026-02-20
201801204,4208,2018-10-05,habitation,clos,5704.83,2023-06-16
202601205,1479,2026-04-02,habitation,en cours,5971.17,2026-04-03
202501206,3035,2025-12-22,auto,en cours,9863.35,2026-02-20
202401207,2974,2024-05-11,auto,clos,5362.08,2024-07-21
202301208,4838,2023-11-13,habitation,clos,8870.24,2025-08-21
202201209,625,2022-05-06,habitation,clos,10673.79,2024-04-22
202201210,4612,2022-02-17,auto,clos,2282.01,2023-07-29
202401211,2019,2024-12-14,auto,clos,12876.96,2025-03-25
202601212,210,2026-02-28,auto,en cours,5736.53,2026-04-07
202301213,765,2023-03-12,habitation,clos,8161.7,2025-05-16
202601214,1511,2026-02-02,auto,ouvert,14202.05,2026-04-09
202601215,4510,2026-04-14,habitation,en cours,11920.17,2026-04-18
202501216,2463,2025-09-03,auto,en cours,7303.0,2025-11-17
202401217,366,2024-05-31,habitation,clos,11832.66,2025-03-26
201601218,4912,2016-12-07,habitation,clos,10349.02,2019-12-14
202501219,1078,2025-08-28,auto,en cours,12799.24,2026-02-10
201701220,212,2017-02-15,auto,clos,7597.32,2023-06-20
202201221,2905,2022-09-08,auto,clos,3025.45,2024-07-11
202601222,3954,2026-03-14,habitation,en cours,2572.58,2026-04-03
202501223,4762,2025-05-06,habitation,ouvert,3287.15,2025-06-02
202201224,2619,2022-06-16,habitation,clos,950.49,2025-03-22
202101225,1181,2021-02-24,auto,clos,9205.92,2023-10-10
202601226,3840,2026-01-30,habitation,en cours,3947.3,2026-04-04
202401227,2797,2024-10-13,habitation,clos,9177.67,2025-12-12
202001228,4354,2020-11-16,auto,clos,738.97,2021-03-14
202001229,3084,2020-11-24,habitation,clos,13571.31,2024-06-15
202501230,4240,2025-05-04,habitation,en cours,873.88,2025-09-19
202101231,3560,2021-01-02,auto,clos,14751.51,2023-01-29
202601232,4638,2026-01-07,auto,en cours,539.51,2026-02-02
202401233,4502,2024-11-12,auto,clos,12581.85,2025-09-01
202501234,4281,2025-11-03,auto,ouvert,6740.76,2026-02-06
202101235,102,2021-12-29,auto,clos,13301.83,2022-03-17
202501236,1391,2025-03-24,auto,clos,9264.24,2026-04-04
202201237,3431,2022-06-09,habitation,clos,4211.78,2023-04-25
201101238,4384,2011-11-09,habitation,clos,12979.3,2017-07-27
202401239,1522,2024-06-06,auto,clos,1444.35,2026-01-11
202501240,1609,2025-10-23,auto,ouvert,2347.0,2026-01-12
201901241,4445,2019-01-11,auto,clos,12473.58,2020-10-03
202301242,991,2023-04-09,habitation,clos,1264.03,2023-08-19
202001243,4088,2020-10-07,auto,clos,4434.47,2024-01-26
202401244,510,2024-11-02,habitation,clos,8503.95,2026-04-04
202301245,1842,2023-10-24,auto,clos,12132.56,2024-06-21
201801246,1878,2018-01-05,habitation,clos,9835.74,2019-12-15
202501247,1649,2025-02-21,habitation,clos,12677.22,2025-08-23
202301248,4751,2023-06-07,auto,clos,6850.74,2024-11-05
201701249,4339,2017-04-07,habitation,clos,12926.64,2025-11-21
201701250,4496,2017-04-25,habitation,clos,5789.25,2024-05-18
202101251,1159,2021-08-21,auto,clos,8531.95,2023-09-26
202501252,4931,2025-10-12,auto,en cours,14549.1,2026-03-14
202301253,2297,2023-10-11,habitation,clos,10967.88,2024-10-01
201401254,1491,2014-07-31,auto,clos,8435.9,2024-07-06
202101255,3185,2021-11-26,habitation,clos,6037.52,2023-10-19
202301256,3072,2023-11-23,habitation,clos,10544.14,2024-09-11
201801257,4710,2018-10-15,habitation,clos,9904.66,2023-08-14
202301258,3909,2023-02-02,auto,clos,3855.75,2025-12-27
202501259,896,2025-12-15,habitation,en cours,2001.56,2026-02-16
201701260,1379,2017-12-23,auto,clos,5813.41,2026-04-07
202401261,3460,2024-10-05,habitation,clos,6362.09,2025-06-26
202601262,2509,2026-03-17,habitation,en cours,3252.45,2026-03-28
201901263,1191,2019-05-18,habitation,clos,9323.4,2022-04-04
202501264,251,2025-04-28,auto,ouvert,2480.18,2025-09-20
202501265,3720,2025-12-28,auto,ouvert,9531.16,2026-01-02
202301266,3623,2023-12-04,habitation,clos,10131.47,2025-05-31
202201267,1330,2022-09-22,auto,clos,7047.67,2025-05-23
202501268,4973,2025-06-10,auto,en cours,13271.91,2025-09-11
202401269,4067,2024-12-29,auto,clos,1509.16,2025-01-29
201701270,2996,2017-04-22,auto,clos,3674.46,2024-09-25
202301271,4683,2023-11-08,auto,clos,13653.31,2024-01-14
201301272,1628,2013-07-30,habitation,clos,12623.69,2013-12-29
202501273,3713,2025-11-22,habitation,en cours,2937.85,2026-02-16
201701274,2601,2017-03-02,habitation,clos,8328.35,2020-12-14
202401275,1420,2024-12-29,auto,clos,6411.03,2026-01-11
202101276,2581,2021-03-17,auto,clos,4680.53,2024-03-20
202201277,2339,2022-10-30,auto,clos,12608.94,2023-05-02
202401278,1650,2024-04-02,auto,clos,3102.17,2025-11-24
202001279,1929,2020-09-18,habitation,clos,10158.68,2023-06-03
201501280,3045,2015-05-23,habitation,clos,3331.94,2018-05-28
202301281,4068,2023-04-12,habitation,clos,8402.49,2024-04-04
